"group_id","condition","trial","participant","shared","control","timestamp"
3,"23-1",1,"Blue",0.511457899316322,0.550726740045039,2024-12-03 14:44:16.880789
3,"23-1",1,"Black",0.735559282257751,0.191565954396248,2024-12-03 14:44:29.163391
3,"23-1",1,"Pink",0.824862840873508,0.51740254343845,2024-12-03 14:44:34.495577
3,"23-1",2,"Blue",0.587281675499512,0.717347723077983,2024-12-03 14:45:32.36768
3,"23-1",2,"Black",0.82823278648165,0.226741495258759,2024-12-03 14:45:43.213023
3,"23-1",2,"Pink",0.646255723641994,0.622929166025982,2024-12-03 14:45:49.257054
3,"23-1",3,"Blue",0.33790570049702,0.67846949370363,2024-12-03 14:46:45.354393
3,"23-1",3,"Black",0.802958194420587,0.300795265495623,2024-12-03 14:46:57.223915
3,"23-1",3,"Pink",0.646255723641994,0.537767330253588,2024-12-03 14:47:04.040208
